Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
30788.240477	0.542234	0.446866	0.010899	
121369.352148	0.604905	0.389646	0.005450	
-36717.152741	0.542234	0.449591	0.008174	
173728.015902	0.577657	0.416894	0.005450	
85771.043058	0.651226	0.337875	0.010899	
91061.039592	0.632153	0.335150	0.032698	
290650.026563	0.841962	0.158038	0.000000	
140778.775943	0.648501	0.337875	0.013624	
161417.885040	0.547684	0.441417	0.010899	
20279.451169	0.542234	0.457766	0.000000	
-639949.499646	0.623978	0.119891	0.256131	
-118937.892719	0.754768	0.089918	0.155313	
-482551.589869	0.681199	0.089918	0.228883	
-668420.197957	0.653951	0.057221	0.288828	
-431654.610680	0.681199	0.106267	0.212534	
-117895.184586	0.771117	0.103542	0.125341	
-314160.671758	0.697548	0.111717	0.190736	
-559556.571724	0.651226	0.098093	0.250681	
-249831.756468	0.678474	0.152589	0.168937	
-324902.071871	0.667575	0.119891	0.212534	
-221124.541775	0.719346	0.092643	0.188011	
-571569.312048	0.558583	0.182561	0.258856	
-338723.877112	0.648501	0.171662	0.179837	
-454515.441375	0.689373	0.079019	0.231608	
-452148.428096	0.719346	0.054496	0.226158	
-575610.315073	0.613079	0.128065	0.258856	
-448899.168075	0.615804	0.144414	0.239782	
-383871.103362	0.629428	0.158038	0.212534	
-647379.856286	0.659401	0.068120	0.272480	
12932.907806	0.730245	0.158038	0.111717	
-562333.248023	0.664850	0.106267	0.228883	
-654576.332619	0.697548	0.049046	0.253406	
-644238.262979	0.621253	0.100817	0.277929	
-617703.664835	0.602180	0.125341	0.272480	
-546598.323282	0.561308	0.204360	0.234332	
-411820.333029	0.651226	0.141689	0.207084	
-600279.575859	0.621253	0.114441	0.264305	
-566325.183860	0.692098	0.065395	0.242507	
-657190.226841	0.615804	0.103542	0.280654	
-288068.339355	0.722071	0.095368	0.182561	
-499248.715337	0.588556	0.163488	0.247956	
-398780.757932	0.640327	0.152589	0.207084	
-292591.619442	0.719346	0.084469	0.196185	
-583359.569493	0.662125	0.073569	0.264305	
-243353.361513	0.656676	0.152589	0.190736	
-450517.410072	0.648501	0.125341	0.226158	
-719350.416810	0.610354	0.128065	0.261580	
-548723.901198	0.689373	0.054496	0.256131	
-537990.952887	0.659401	0.087193	0.253406	
-607989.101465	0.670300	0.049046	0.280654	
-344219.857894	0.678474	0.111717	0.209809	
-718413.998217	0.678474	0.049046	0.272480	
-378291.513087	0.711172	0.062670	0.226158	
-367767.382726	0.716621	0.070845	0.212534	
-379401.088476	0.670300	0.092643	0.237057	
-183410.609433	0.746594	0.108992	0.144414	
-390706.200208	0.640327	0.147139	0.212534	
-437054.387248	0.648501	0.125341	0.226158	
-660895.760903	0.683924	0.043597	0.272480	
-575785.781792	0.602180	0.133515	0.264305	
-224989.400904	0.765668	0.065395	0.168937	
-371878.416377	0.711172	0.084469	0.204360	
-273669.999345	0.670300	0.147139	0.182561	
-525518.005944	0.670300	0.079019	0.250681	
-380179.834574	0.700272	0.095368	0.204360	
-363039.817567	0.664850	0.122616	0.212534	
-503918.166784	0.675749	0.089918	0.234332	
-452333.254514	0.599455	0.179837	0.220708	
-317097.596477	0.637602	0.163488	0.198910	
-580988.379761	0.648501	0.100817	0.250681	
-367403.741744	0.673025	0.114441	0.212534	
-480371.204325	0.662125	0.092643	0.245232	
-876893.321121	0.528610	0.160763	0.310627	
-340419.900903	0.675749	0.136240	0.188011	
-418680.352924	0.648501	0.119891	0.231608	
-702211.248017	0.651226	0.068120	0.280654	
-251947.597446	0.722071	0.089918	0.188011	
-111180.444792	0.664850	0.201635	0.133515	
-504982.608593	0.602180	0.163488	0.234332	
-520238.123163	0.653951	0.095368	0.250681	
-169151.963367	0.727520	0.108992	0.163488	
-512202.262838	0.645777	0.111717	0.242507	
-349857.696826	0.629428	0.171662	0.198910	
-607493.011614	0.648501	0.095368	0.256131	
-672228.008981	0.634877	0.079019	0.286104	
-523396.438516	0.623978	0.117166	0.258856	
-669064.823340	0.640327	0.092643	0.267030	
-508818.779315	0.542234	0.212534	0.245232	
-100071.972908	0.645777	0.209809	0.144414	
-278854.230292	0.656676	0.155313	0.188011	
-281194.671481	0.738420	0.070845	0.190736	
-643777.506148	0.629428	0.103542	0.267030	
-589218.480416	0.670300	0.059946	0.269755	
-427721.739640	0.694823	0.089918	0.215259	
-50345.870825	0.730245	0.138965	0.130790	
-561111.749305	0.700272	0.059946	0.239782	
-561697.390021	0.643052	0.098093	0.258856	
-965208.308588	0.604905	0.038147	0.356948	
-1075194.023733	0.542234	0.062670	0.395095	
