Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-8533.028880	0.571429	0.183673	0.244898	
-3449.572807	0.653061	0.142857	0.204082	
8054.875401	0.571429	0.183673	0.244898	
-8788.224094	0.489796	0.142857	0.367347	
19059.593327	0.795918	0.102041	0.102041	
21021.643688	0.653061	0.265306	0.081633	
-37223.237293	0.408163	0.040816	0.551020	
31384.026335	0.897959	0.081633	0.020408	
28006.493805	0.816327	0.142857	0.040816	
23030.242111	0.714286	0.224490	0.061224	
-553.262071	0.755102	0.040816	0.204082	
-43670.470211	0.326531	0.102041	0.571429	
31044.525553	0.857143	0.122449	0.020408	
-5218.286225	0.530612	0.163265	0.306122	
28037.411129	0.816327	0.183673	0.000000	
-22148.304899	0.326531	0.306122	0.367347	
-63238.360247	0.306122	0.081633	0.612245	
-86025.702911	0.244898	0.040816	0.714286	
18540.541606	0.755102	0.163265	0.081633	
17509.404392	0.551020	0.244898	0.204082	
-6657.204618	0.591837	0.122449	0.285714	
-38067.689334	0.285714	0.102041	0.612245	
-38081.080441	0.387755	0.040816	0.571429	
-12957.614942	0.489796	0.081633	0.428571	
-65374.849458	0.265306	0.102041	0.632653	
-37213.928921	0.346939	0.122449	0.530612	
-107320.457497	0.122449	0.061224	0.816327	
-29475.972779	0.387755	0.142857	0.469388	
-43533.555754	0.326531	0.142857	0.530612	
3208.490759	0.591837	0.285714	0.122449	
-21354.207986	0.428571	0.081633	0.489796	
28525.544076	0.836735	0.122449	0.040816	
-7152.579329	0.612245	0.102041	0.285714	
1563.296938	0.510204	0.204082	0.285714	
30988.684120	0.897959	0.061224	0.040816	
27357.821709	0.816327	0.142857	0.040816	
-49668.913886	0.408163	0.102041	0.489796	
1882.770329	0.632653	0.204082	0.163265	
-44236.004690	0.408163	0.081633	0.510204	
13233.675498	0.795918	0.081633	0.122449	
16607.087391	0.653061	0.102041	0.244898	
21097.647758	0.591837	0.346939	0.061224	
-87154.277192	0.142857	0.102041	0.755102	
-23572.649816	0.408163	0.183673	0.408163	
-25873.994419	0.489796	0.081633	0.428571	
-17181.673989	0.653061	0.020408	0.326531	
-87294.423190	0.204082	0.081633	0.714286	
-17126.698829	0.448980	0.163265	0.387755	
27748.773257	0.816327	0.183673	0.000000	
-70871.890494	0.326531	0.020408	0.653061	
6441.277752	0.734694	0.061224	0.204082	
-74735.074847	0.346939	0.040816	0.612245	
-49734.578845	0.326531	0.061224	0.612245	
29030.647469	0.734694	0.224490	0.040816	
-51067.023322	0.244898	0.183673	0.571429	
29369.839725	0.836735	0.142857	0.020408	
29009.849779	0.816327	0.122449	0.061224	
25416.622660	0.755102	0.163265	0.081633	
-94396.487567	0.163265	0.000000	0.836735	
28238.220552	0.836735	0.122449	0.040816	
27989.699534	0.816327	0.183673	0.000000	
25371.539402	0.734694	0.265306	0.000000	
-48203.282505	0.244898	0.204082	0.551020	
