Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 8
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-16729.279706	0.817680	0.077348	0.104972	
149562.712947	0.922652	0.055249	0.022099	
158864.547534	0.900552	0.077348	0.022099	
40919.801683	0.839779	0.055249	0.104972	
153769.383757	0.917127	0.049724	0.033149	
159927.100187	0.933702	0.049724	0.016575	
150350.455760	0.917127	0.066298	0.016575	
126276.384787	0.878453	0.104972	0.016575	
94193.087999	0.883978	0.104972	0.011050	
85037.719078	0.850829	0.121547	0.027624	
122743.808494	0.883978	0.110497	0.005525	
145156.040272	0.928177	0.060773	0.011050	
111193.758871	0.900552	0.093923	0.005525	
96606.987016	0.812155	0.154696	0.033149	
147095.298570	0.906077	0.077348	0.016575	
136654.709300	0.895028	0.088398	0.016575	
102519.611115	0.861878	0.071823	0.066298	
149350.619650	0.900552	0.088398	0.011050	
28450.561418	0.861878	0.093923	0.044199	
120756.089021	0.872928	0.088398	0.038674	
135132.854450	0.889503	0.077348	0.033149	
87432.903719	0.823204	0.104972	0.071823	
128145.689245	0.861878	0.127072	0.011050	
145945.517161	0.911602	0.066298	0.022099	
159483.249465	0.922652	0.044199	0.033149	
151974.285801	0.900552	0.071823	0.027624	
91484.874990	0.839779	0.143646	0.016575	
142416.062134	0.906077	0.082873	0.011050	
145434.896589	0.933702	0.049724	0.016575	
150089.132638	0.906077	0.071823	0.022099	
-27311.804502	0.795580	0.138122	0.066298	
152169.170855	0.928177	0.044199	0.027624	
158168.320065	0.933702	0.055249	0.011050	
142011.030712	0.922652	0.060773	0.016575	
147859.270637	0.906077	0.093923	0.000000	
148553.483332	0.917127	0.082873	0.000000	
109974.953037	0.883978	0.093923	0.022099	
110803.153779	0.883978	0.110497	0.005525	
166924.752848	0.966851	0.027624	0.005525	
125114.408064	0.867403	0.082873	0.049724	
137467.701447	0.917127	0.066298	0.016575	
161519.583558	0.944751	0.049724	0.005525	
158115.838348	0.933702	0.049724	0.016575	
118084.150238	0.828729	0.099448	0.071823	
148686.675325	0.900552	0.088398	0.011050	
160303.204967	0.900552	0.066298	0.033149	
-118209.258630	0.817680	0.044199	0.138122	
113009.518495	0.889503	0.099448	0.011050	
159508.952120	0.939227	0.038674	0.022099	
164606.162977	0.939227	0.027624	0.033149	
163324.006546	0.944751	0.044199	0.011050	
152142.883677	0.950276	0.044199	0.005525	
153114.756139	0.928177	0.055249	0.016575	
-26074.177166	0.767956	0.165746	0.066298	
152666.516790	0.944751	0.049724	0.005525	
149021.418716	0.917127	0.060773	0.022099	
157766.061600	0.950276	0.038674	0.011050	
157180.482728	0.939227	0.038674	0.022099	
125505.415754	0.906077	0.088398	0.005525	
117058.818871	0.845304	0.104972	0.049724	
153153.967172	0.939227	0.044199	0.016575	
124528.440124	0.872928	0.099448	0.027624	
157227.456048	0.933702	0.060773	0.005525	
126862.193810	0.895028	0.093923	0.011050	
141542.478881	0.917127	0.066298	0.016575	
