Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-36544416.440305	0.304808	0.491986	0.203205	
-41587479.100622	0.368632	0.385232	0.246136	
-35189022.911077	0.340870	0.449628	0.209502	
-40837232.636259	0.358615	0.411849	0.229536	
-35878919.302162	0.363194	0.436176	0.200630	
-32306063.758770	0.297081	0.499714	0.203205	
-38652928.773826	0.355467	0.447911	0.196623	
-38038669.835758	0.369204	0.409273	0.221523	
-41291141.750307	0.361191	0.396680	0.242129	
-32577379.787898	0.336005	0.490269	0.173726	
-36266565.650930	0.287922	0.525472	0.186606	
-34374229.659784	0.405266	0.424728	0.170006	
-31140253.625416	0.332284	0.541500	0.126216	
-31890107.142193	0.321694	0.508872	0.169433	
-35164671.507902	0.387521	0.433028	0.179450	
-30141460.429227	0.308243	0.529479	0.162278	
-36252042.108012	0.333143	0.488838	0.178019	
-27740417.668870	0.330280	0.536920	0.132799	
-35245055.178178	0.357470	0.470235	0.172295	
-31888099.963816	0.289067	0.563824	0.147109	
-32043356.040140	0.341156	0.476245	0.182599	
-32120971.639956	0.337722	0.506297	0.155982	
-32749693.396095	0.357756	0.491128	0.151116	
-32428248.997976	0.348025	0.496852	0.155123	
-28496987.944045	0.320263	0.554665	0.125072	
-32994060.237721	0.331139	0.517459	0.151402	
-31897934.080989	0.306812	0.524614	0.168575	
-32346130.638475	0.292215	0.563251	0.144533	
-31010107.994843	0.329422	0.520607	0.149971	
-37846958.524476	0.363766	0.450773	0.185461	
-27236755.304190	0.281053	0.575844	0.143102	
-34876420.771129	0.307670	0.523469	0.168861	
-28645561.392287	0.316256	0.548941	0.134803	
-29262730.974521	0.328563	0.545507	0.125930	
-30934035.729169	0.333143	0.530338	0.136520	
-33468008.081991	0.330280	0.532055	0.137665	
-36162569.387639	0.347167	0.466228	0.186606	
-29206464.912365	0.302232	0.581855	0.115913	
-34538375.945696	0.354894	0.455352	0.189754	
-28322748.815303	0.358329	0.490269	0.151402	
-31334725.800968	0.358329	0.476531	0.165140	
-33386894.059505	0.315112	0.526045	0.158844	
-36680427.349373	0.331998	0.485690	0.182313	
-35478758.469231	0.337436	0.473383	0.189181	
-30454070.439166	0.307098	0.537207	0.155695	
-28318547.765462	0.278764	0.578706	0.142530	
-33336512.550187	0.347453	0.498855	0.153692	
-33697581.094953	0.306239	0.515169	0.178592	
-34122505.358725	0.335146	0.494276	0.170578	
-27945043.390025	0.277619	0.586434	0.135947	
-29535395.342146	0.293932	0.559244	0.146823	
-25598496.826141	0.369777	0.532914	0.097310	
-30981868.120844	0.320263	0.531769	0.147968	
-33462948.286493	0.326274	0.517745	0.155982	
-31169421.531004	0.314825	0.541500	0.143675	
-30177070.773622	0.332570	0.508300	0.159130	
-28628795.558265	0.293646	0.547510	0.158844	
-30852997.811680	0.293360	0.540927	0.165713	
-25937963.141625	0.361763	0.516886	0.121351	
-38326953.225591	0.378077	0.439611	0.182313	
-28576789.383825	0.294791	0.575844	0.129365	
-32374096.599338	0.283057	0.546365	0.170578	
-36413853.725529	0.345736	0.475959	0.178306	
-31612954.516151	0.292215	0.544648	0.163137	
-37078745.256588	0.326846	0.487979	0.185175	
-36492859.790486	0.336291	0.477104	0.186606	
-31825064.270957	0.387235	0.444762	0.168002	
-31903419.881732	0.259302	0.556382	0.184316	
-28742599.592506	0.303091	0.535489	0.161420	
-34947018.487065	0.311677	0.522038	0.166285	
-35950578.289745	0.359187	0.467373	0.173440	
-29918302.398895	0.353177	0.487979	0.158844	
-35911221.862173	0.358615	0.463080	0.178306	
-35871041.627139	0.357470	0.457928	0.184602	
-31765929.018519	0.370349	0.482828	0.146823	
-36935961.881497	0.348025	0.449914	0.202061	
-33074729.548713	0.322553	0.518890	0.158558	
-32791161.197225	0.360046	0.502576	0.137378	
-38527255.826255	0.357756	0.448483	0.193761	
-29813328.214626	0.293932	0.581282	0.124785	
-34197637.275915	0.316543	0.511162	0.172295	
-32559121.903808	0.401259	0.450487	0.148254	
-32362321.384658	0.363766	0.475386	0.160847	
-33648036.742084	0.347739	0.502862	0.149399	
-29387973.976436	0.343446	0.507441	0.149113	
-32536514.328993	0.313108	0.530624	0.156268	
-35476199.310735	0.320550	0.490269	0.189181	
-31637719.155413	0.378363	0.486548	0.135089	
-32518528.239148	0.365770	0.471666	0.162564	
-33656759.716617	0.302519	0.522610	0.174871	
-35917526.447607	0.296222	0.516314	0.187464	
-32770172.290649	0.355467	0.496279	0.148254	
-28146148.420611	0.320836	0.556096	0.123068	
-30010457.217678	0.291929	0.534917	0.173154	
-28559924.890182	0.336291	0.528334	0.135375	
-38936448.386806	0.339725	0.470235	0.190040	
-29351007.892363	0.351173	0.515741	0.133085	
-31681287.139408	0.311391	0.538638	0.149971	
-33936201.873700	0.375501	0.452490	0.172009	
-33750835.494978	0.375215	0.472238	0.152547	
-31395317.378811	0.387521	0.453062	0.159416	
-37176662.895835	0.420435	0.401832	0.177733	
-37815074.937498	0.327132	0.498855	0.174013	
-37525031.990113	0.370063	0.422438	0.207499	
-34938291.028244	0.352891	0.491128	0.155982	
-25775204.470809	0.334001	0.540641	0.125358	
-32670869.691701	0.353177	0.494848	0.151975	
-35726150.426142	0.379794	0.449914	0.170292	
-31614804.462821	0.311677	0.534917	0.153406	
-35096144.472586	0.349456	0.468804	0.181740	
-29046002.532913	0.370063	0.497424	0.132513	
-36890925.170390	0.232971	0.496279	0.270750	
-27217623.391525	0.371780	0.457069	0.171151	
-26851362.544151	0.309101	0.508300	0.182599	
-25802122.631618	0.395535	0.467659	0.136806	
-25521872.776355	0.307670	0.517172	0.175157	
-28756819.737692	0.330567	0.504293	0.165140	
-24887520.520673	0.374356	0.476817	0.148827	
-24426646.149491	0.336577	0.511448	0.151975	
-30581818.148521	0.301374	0.491128	0.207499	
-24821540.151042	0.348884	0.511162	0.139954	
-25947144.738749	0.336291	0.507728	0.155982	
-29664023.417261	0.303663	0.507728	0.188609	
-28413576.291323	0.370635	0.462793	0.166571	
-27769019.163800	0.274471	0.530910	0.194619	
-24007156.972483	0.366342	0.493990	0.139668	
-23967477.487503	0.385232	0.482541	0.132227	
-28321193.798487	0.279050	0.529479	0.191471	
-28201521.565781	0.303091	0.520607	0.176302	
-29140125.567350	0.307098	0.513165	0.179737	
-24939908.698060	0.332570	0.519748	0.147682	
-24750151.114275	0.308815	0.522610	0.168575	
-27342637.516382	0.275043	0.540641	0.184316	
-36191857.601130	0.276474	0.478248	0.245278	
-26854263.500646	0.315684	0.522324	0.161992	
-23594052.739448	0.333143	0.527189	0.139668	
-24792210.232694	0.303950	0.531483	0.164568	
-23611582.802831	0.328277	0.523469	0.148254	
-25131775.350129	0.334287	0.507728	0.157985	
-23070167.046199	0.334287	0.520893	0.144820	
-23762833.936544	0.384087	0.493417	0.122496	
-30061027.734520	0.293074	0.493417	0.213509	
-27843771.903840	0.267029	0.539782	0.193188	
-24782883.832679	0.316256	0.535489	0.148254	
-23359426.436731	0.344305	0.514310	0.141385	
-24165856.030957	0.436749	0.449056	0.114196	
-26850215.106327	0.284774	0.540641	0.174585	
-23552584.317978	0.388094	0.492845	0.119061	
-22372505.465078	0.394104	0.491986	0.113910	
-30505107.211332	0.388380	0.437321	0.174299	
-29289895.295058	0.278477	0.525758	0.195764	
-23606566.844834	0.433887	0.451918	0.114196	
-32186104.143928	0.311391	0.467945	0.220664	
-25061529.935360	0.335146	0.521752	0.143102	
-32502551.363283	0.428163	0.388952	0.182885	
-24927062.999746	0.402118	0.460218	0.137665	
-23270567.222516	0.359760	0.511162	0.129078	
-25230108.459845	0.346308	0.508872	0.144820	
-25121370.964632	0.310819	0.516600	0.172582	
-28210823.407902	0.295363	0.520321	0.184316	
-24554069.988497	0.344018	0.502290	0.153692	
-26225408.272759	0.339439	0.496566	0.163995	
-23760039.509747	0.323412	0.516886	0.159702	
-32140413.241143	0.301374	0.483114	0.215512	
-24887779.831458	0.350315	0.500286	0.149399	
-27258339.484024	0.338580	0.484831	0.176588	
-33099571.650860	0.374928	0.414997	0.210074	
-31890367.377943	0.378935	0.412421	0.208643	
-25154386.077950	0.310819	0.522896	0.166285	
-23860904.555729	0.342015	0.519748	0.138237	
-24772019.044294	0.321408	0.525758	0.152833	
-23764547.915886	0.412994	0.471666	0.115341	
-27258291.509784	0.336863	0.488266	0.174871	
-24106424.173576	0.303091	0.540927	0.155982	
-29636455.259855	0.334001	0.477390	0.188609	
-25676627.623584	0.289926	0.530052	0.180023	
-26064677.512341	0.319977	0.514310	0.165713	
-24068396.569984	0.322839	0.536348	0.140813	
-29261073.852747	0.277046	0.518890	0.204064	
-23941794.036244	0.376359	0.509731	0.113910	
-30115355.723489	0.269319	0.531769	0.198912	
-27257359.578141	0.334574	0.507728	0.157699	
-25075654.071426	0.333429	0.518031	0.148540	
-33265819.316009	0.345163	0.455066	0.199771	
-40611862.813140	0.324270	0.426445	0.249284	
-24393955.088424	0.322839	0.526331	0.150830	
-24964296.537994	0.314253	0.518031	0.167716	
-31332811.855549	0.301088	0.488552	0.210361	
-24856684.809665	0.339725	0.508014	0.152261	
-31150966.782968	0.299943	0.479107	0.220950	
-24337194.109422	0.375215	0.492845	0.131940	
-33404109.490759	0.246422	0.516886	0.236691	
-28083465.735473	0.345736	0.471093	0.183171	
-27873727.773198	0.369204	0.461362	0.169433	
-25759103.969710	0.436749	0.444190	0.119061	
-26212331.615290	0.271895	0.558958	0.169147	
-25468291.831257	0.304808	0.534631	0.160561	
-23717074.843030	0.347739	0.514883	0.137378	
-29382446.763655	0.346308	0.466514	0.187178	
-28958015.363608	0.318546	0.489697	0.191757	
-29352155.895366	0.321408	0.481969	0.196623	
-28784491.141212	0.267029	0.544076	0.188895	
-23916630.327918	0.344018	0.520607	0.135375	
-28405392.908919	0.343732	0.471380	0.184888	
-24653879.654384	0.415283	0.443045	0.141671	
-23642432.613989	0.320836	0.542645	0.136520	
-24817555.933753	0.285633	0.544934	0.169433	
-28433440.450438	0.353463	0.468517	0.178019	
-25198455.037082	0.323125	0.515741	0.161133	
-27098976.226173	0.292215	0.529765	0.178019	
-27816547.995809	0.303950	0.509159	0.186892	
-25135957.488481	0.328277	0.531196	0.140527	
-30485172.280987	0.388666	0.420721	0.190612	
-24803228.591042	0.328849	0.513452	0.157699	
-25654064.242153	0.306525	0.530910	0.162564	
-24371873.671301	0.327991	0.526331	0.145678	
-28270962.811213	0.306239	0.510017	0.183744	
-26727213.236501	0.287636	0.539496	0.172868	
-26943833.786375	0.348311	0.475959	0.175730	
-26037215.423826	0.322839	0.525186	0.151975	
-25968556.728294	0.311391	0.523755	0.164854	
-25069360.261965	0.362049	0.476531	0.161420	
-24088747.673303	0.327132	0.514883	0.157985	
-38249764.523914	0.355180	0.405266	0.239554	
-25722225.308541	0.327991	0.500286	0.171723	
-24447108.244965	0.372066	0.488552	0.139382	
-29460989.769508	0.296795	0.500286	0.202919	
-33431357.485162	0.287350	0.486835	0.225816	
-28446257.350489	0.300229	0.497138	0.202633	
-26963497.112425	0.333143	0.490841	0.176016	
-25790355.814902	0.367201	0.478248	0.154551	
-28388189.798327	0.343732	0.480538	0.175730	
-24082194.255497	0.377790	0.500286	0.121923	
-24138926.178514	0.356325	0.496279	0.147396	
-26014122.942175	0.341156	0.508872	0.149971	
-24333163.857408	0.330567	0.512593	0.156840	
-26687806.902712	0.321694	0.514024	0.164282	
-24890760.737977	0.350315	0.486835	0.162851	
-26518022.176054	0.267602	0.544362	0.188037	
-69648265.897411	0.207785	0.337149	0.455066	
-67897496.457757	0.207785	0.350029	0.442187	
-74190775.952978	0.208930	0.308529	0.482541	
-66028890.270929	0.207212	0.354322	0.438466	
-70070628.312968	0.209216	0.333715	0.457069	
-73098310.716502	0.205781	0.322839	0.471380	
-70901036.549829	0.198054	0.336577	0.465369	
-71674927.850291	0.215226	0.319405	0.465369	
-65827222.536934	0.223526	0.339153	0.437321	
-77615139.339355	0.209502	0.293646	0.496852	
-75589909.536104	0.224957	0.293646	0.481397	
-73004215.559579	0.208071	0.321122	0.470807	
-70168082.005320	0.210074	0.338008	0.451918	
-58030495.646963	0.199771	0.404980	0.395249	
-74998087.903374	0.198912	0.315398	0.485690	
-69634562.021527	0.205209	0.342015	0.452776	
-72269527.023796	0.205495	0.325701	0.468804	
-70479462.184270	0.203205	0.337722	0.459073	
-69786447.349684	0.209788	0.333143	0.457069	
-73778996.927122	0.204923	0.315684	0.479393	
-72470670.906368	0.217516	0.317687	0.464797	
-70302041.788771	0.220092	0.334574	0.445335	
-77595104.424794	0.202633	0.290212	0.507155	
-66893414.231262	0.198340	0.356611	0.445049	
-69990863.036530	0.209216	0.340870	0.449914	
-73669563.982491	0.202919	0.319405	0.477676	
-71297367.051251	0.200343	0.334287	0.465369	
-76013778.474408	0.216085	0.292215	0.491700	
-71836686.269516	0.217516	0.319691	0.462793	
-70601795.361558	0.211219	0.327991	0.460790	
-69149694.437960	0.195192	0.346308	0.458500	
-71880749.605577	0.198626	0.323412	0.477962	
-71354447.669268	0.220092	0.313967	0.465942	
-73468879.108887	0.215799	0.314825	0.469376	
-69112149.370850	0.198054	0.345449	0.456497	
-71938170.695492	0.202061	0.329136	0.468804	
-77668302.991179	0.206354	0.299657	0.493990	
-70646430.556256	0.203492	0.336291	0.460218	
-72092918.453162	0.211792	0.318260	0.469948	
-72438608.402551	0.203205	0.327132	0.469662	
-76277487.477665	0.203205	0.303663	0.493131	
-71256613.800338	0.205209	0.331712	0.463080	
-76270327.053174	0.220664	0.295363	0.483973	
-62630370.113239	0.212364	0.376932	0.410704	
-76479909.142948	0.214367	0.301660	0.483973	
-72174421.628344	0.195478	0.327132	0.477390	
-69840258.605821	0.200916	0.339153	0.459931	
-79851300.979980	0.224957	0.270464	0.504579	
-72973667.299702	0.204637	0.321694	0.473669	
-73580107.429304	0.203205	0.312822	0.483973	
-69804843.074238	0.189468	0.345163	0.465369	
-61814784.553691	0.205209	0.381797	0.412994	
-70724481.625450	0.213509	0.328563	0.457928	
-71044584.641772	0.198912	0.328849	0.472238	
-72553103.423252	0.201488	0.327132	0.471380	
-79277601.320345	0.206068	0.281339	0.512593	
-72856089.720741	0.215799	0.311105	0.473097	
-78268209.213936	0.211505	0.286777	0.501717	
-72482683.881427	0.224385	0.305667	0.469948	
-76372826.536619	0.214940	0.287350	0.497710	
-70584746.175437	0.202061	0.335718	0.462221	
-73300744.472727	0.205781	0.321122	0.473097	
-74103250.807365	0.201202	0.314539	0.484259	
-75284241.271056	0.207785	0.309101	0.483114	
-72702821.964484	0.222667	0.314253	0.463080	
-76098989.157696	0.203205	0.299084	0.497710	
-69025540.405337	0.209502	0.340584	0.449914	
-79674077.398796	0.218947	0.274757	0.506297	
-74849347.642090	0.214654	0.296795	0.488552	
-63086620.484756	0.199485	0.374928	0.425587	
-68467490.335393	0.209502	0.346308	0.444190	
-72220617.677731	0.195478	0.327705	0.476817	
-74565195.545021	0.201774	0.315684	0.482541	
-73212424.364495	0.202919	0.326274	0.470807	
-66947733.944349	0.216371	0.344591	0.439038	
-74005821.604909	0.216943	0.310819	0.472238	
-73159679.170985	0.204923	0.325701	0.469376	
-81088012.791771	0.209502	0.267029	0.523469	
-78646591.450427	0.210074	0.283915	0.506010	
-65775035.290127	0.200630	0.362335	0.437035	
-67149929.401980	0.211792	0.347453	0.440756	
-75483865.382622	0.208071	0.301374	0.490555	
-78988178.875620	0.212364	0.273612	0.514024	
-72134992.974641	0.200057	0.328563	0.471380	
-72632136.624904	0.193761	0.326846	0.479393	
-73595246.026881	0.200343	0.316829	0.482828	
-75886189.732573	0.208071	0.292501	0.499428	
-72760793.324527	0.223812	0.307670	0.468517	
-68388811.105286	0.224957	0.338294	0.436749	
-59287807.647609	0.212650	0.390097	0.397252	
-69302281.839518	0.204637	0.342873	0.452490	
-74987741.277626	0.204637	0.312536	0.482828	
-67357091.495003	0.228964	0.334287	0.436749	
-74636113.962530	0.206068	0.311105	0.482828	
-80122943.124292	0.203205	0.273039	0.523755	
-70041077.545978	0.195192	0.345163	0.459645	
-72248744.263374	0.203778	0.327132	0.469090	
-74315985.025645	0.212364	0.302805	0.484831	
-71969214.560545	0.196623	0.325129	0.478248	
-63145950.416573	0.201202	0.379794	0.419004	
-66803417.607722	0.200343	0.356039	0.443618	
-72001682.396687	0.198054	0.323984	0.477962	
-80190430.400706	0.212078	0.275902	0.512021	
-68655425.811374	0.210361	0.344305	0.445335	
-67424627.858183	0.211792	0.340298	0.447911	
-71555399.142963	0.208930	0.324843	0.466228	
-61923175.087163	0.202919	0.374070	0.423011	
-64661506.896200	0.201488	0.371208	0.427304	
-69882167.444696	0.199485	0.340584	0.459931	
-75227165.437854	0.201202	0.308815	0.489983	
-77496709.068424	0.208930	0.289639	0.501431	
-77555811.040437	0.202061	0.294791	0.503148	
-75601873.744070	0.203205	0.308815	0.487979	
-69578100.965458	0.219519	0.330853	0.449628	
-81528392.659044	0.207499	0.270750	0.521752	
-70198576.844657	0.210933	0.335718	0.453349	
-78609031.884462	0.203778	0.287636	0.508586	
-76772068.261734	0.223526	0.293646	0.482828	
-69240343.347588	0.206926	0.339153	0.453921	
-80502879.259968	0.206068	0.273612	0.520321	
-76975473.784191	0.211219	0.295363	0.493417	
-68964112.362755	0.207499	0.342587	0.449914	
-73307982.536741	0.208071	0.306812	0.485117	
-64837767.070762	0.223526	0.350887	0.425587	
-73373183.912447	0.215226	0.309674	0.475100	
-67571820.175849	0.216371	0.346594	0.437035	
-72108331.643213	0.213795	0.317687	0.468517	
-73508852.135785	0.202919	0.319405	0.477676	
-57030864.644784	0.197481	0.414711	0.387808	
-68829455.974515	0.196909	0.350887	0.452204	
-64616811.201272	0.211219	0.364053	0.424728	
-57284310.390815	0.207499	0.404121	0.388380	
-63221162.603853	0.208357	0.371208	0.420435	
-71592587.750194	0.205209	0.328563	0.466228	
-68646819.647067	0.205209	0.345163	0.449628	
-74740609.706184	0.219233	0.307098	0.473669	
-66693957.869803	0.208357	0.351460	0.440183	
-64851625.759627	0.201488	0.367487	0.431025	
-65799594.987820	0.210074	0.356039	0.433887	
-66044390.971511	0.207499	0.359187	0.433314	
-59672876.320075	0.195764	0.401259	0.402977	
-59021310.543596	0.205781	0.387808	0.406411	
-63460706.788049	0.215226	0.372066	0.412707	
-64088059.099187	0.203205	0.368918	0.427876	
-62364927.999703	0.197481	0.382084	0.420435	
-55815671.542127	0.210074	0.412707	0.377218	
-61405191.755524	0.186033	0.390670	0.423297	
-59948298.509710	0.200343	0.393532	0.406125	
-62515640.745286	0.217802	0.370349	0.411849	
