Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.321429	0.666667	0.222222	0.111111	
0.404762	0.700000	0.200000	0.100000	
0.357143	0.500000	0.400000	0.100000	
0.285714	0.500000	0.400000	0.100000	
0.464286	0.583333	0.166667	0.250000	
0.333333	0.571429	0.285714	0.142857	
0.071429	0.222222	0.111111	0.666667	
0.202381	0.333333	0.333333	0.333333	
0.214286	0.333333	0.500000	0.166667	
0.142857	0.375000	0.375000	0.250000	
0.357143	0.466667	0.466667	0.066667	
0.250000	0.600000	0.100000	0.300000	
0.095238	0.181818	0.272727	0.545455	
0.130952	0.300000	0.000000	0.700000	
0.428571	0.700000	0.200000	0.100000	
0.285714	0.714286	0.142857	0.142857	
0.178571	0.272727	0.454545	0.272727	
0.392857	0.500000	0.333333	0.166667	
0.214286	0.500000	0.500000	0.000000	
0.428571	0.857143	0.142857	0.000000	
0.232143	0.428571	0.214286	0.357143	
0.357143	0.533333	0.400000	0.066667	
0.250000	0.500000	0.300000	0.200000	
0.500000	0.785714	0.142857	0.071429	
0.285714	0.777778	0.000000	0.222222	
0.035714	0.071429	0.071429	0.857143	
0.214286	0.333333	0.333333	0.333333	
0.214286	0.363636	0.363636	0.272727	
0.142857	0.250000	0.083333	0.666667	
0.119048	0.272727	0.090909	0.636364	
0.285714	0.400000	0.600000	0.000000	
0.357143	0.700000	0.300000	0.000000	
0.071429	0.166667	0.666667	0.166667	
0.285714	0.500000	0.300000	0.200000	
0.428571	0.538462	0.153846	0.307692	
0.285714	0.666667	0.333333	0.000000	
0.428571	0.714286	0.142857	0.142857	
0.357143	0.636364	0.272727	0.090909	
0.285714	0.636364	0.272727	0.090909	
0.250000	0.400000	0.200000	0.400000	
0.285714	0.416667	0.250000	0.333333	
0.285714	0.444444	0.222222	0.333333	
0.142857	0.285714	0.285714	0.428571	
0.107143	0.200000	0.000000	0.800000	
0.357143	0.538462	0.384615	0.076923	
0.428571	0.615385	0.384615	0.000000	
0.392857	0.500000	0.500000	0.000000	
0.678571	0.842105	0.157895	0.000000	
0.464286	0.714286	0.000000	0.285714	
0.190476	0.444444	0.333333	0.222222	
